# DASYLab - V 12.00.01
# Worksheet name: Olympus AlfonsoX
# Recording date     : 27/04/2017, 17:48:46
# Block length       : 4
# Delta              : 0.333333 sec.
# Number of channels : 16
# Measurement time[s]	P0 [Pa]	P2 [Pa]	P3t [Pa]	P4t [Pa]	P5t [Pa]	P6t [Pa]	T2t [K]	T3t [K]	T4t1 [K]	T4t2 [K]	T5t1 [K]	T5t2 [K]	T8t [K]	Empuje [N]	fuel [kg*Hz]	aire [kg*Hz]	
0.0000000000	93713.9921875	93079.234375	107985.453125	99884.078125	95718.343750	97334.773438	292.729095	322.605225	726.149109	952.769470	763.860413	840.002930	724.244263	3.372391	0.001465	0.057126	
0.3333333333	93214.5312500	92563.148438	107434.242188	99693.382813	95213.414063	92648.890625	292.964294	321.706451	728.174744	955.041565	763.575623	839.248657	727.372742	3.884248	0.001575	0.056963	
0.6666666667	93029.8906250	92399.625000	107159.601563	99693.000000	95144.093750	96837.460938	292.990417	322.180725	724.064758	953.788818	766.083496	840.474365	727.183655	3.835084	0.001576	0.059603	
1.0000000000	93682.2265625	93048.851563	108031.203125	99911.109375	95721.468750	97291.539063	292.770599	322.639191	726.969177	960.549927	766.599060	840.014343	725.494141	3.384328	0.001473	0.057898	
1.3333333333	93268.2578125	92628.187500	107681.875000	99908.414063	95323.226563	93286.929688	292.980164	321.792023	725.024292	959.457031	764.841125	839.934387	730.758179	3.828519	0.001577	0.058259	
1.6666666667	93030.8046875	92382.265625	107396.093750	99643.289063	95137.898438	96774.007813	293.013733	322.032684	719.640015	956.054016	768.508179	837.767944	730.425415	3.814792	0.001571	0.059440	
2.0000000000	93633.5937500	92994.585938	108004.921875	99954.921875	95769.335938	97002.921875	292.818726	322.673828	723.900635	954.658081	767.346619	837.947571	728.571838	3.390072	0.001477	0.060199	
2.3333333333	93308.0937500	92677.468750	107698.351563	100000.757813	95366.695313	93925.226563	292.999573	321.900208	726.136230	954.945190	762.828369	840.886597	730.213684	3.937292	0.001576	0.058369	
2.6666666667	93035.7031250	92379.132813	107330.921875	99815.468750	95166.023438	96784.718750	293.033661	321.913879	725.542419	949.683716	766.127075	840.317383	727.970947	3.881190	0.001573	0.059987	
3.0000000000	93586.3515625	92943.703125	107939.359375	99727.820313	95644.609375	96700.937500	292.852936	322.728516	728.411743	949.171082	766.522766	843.509399	727.452148	3.375599	0.001476	0.058275	
3.3333333333	93380.1875000	92737.515625	107917.234375	100197.367188	95465.789063	94714.000000	293.008728	322.024200	730.338623	947.231934	761.533997	842.793457	725.558167	3.958330	0.001579	0.059004	
3.6666666667	93033.2031250	92358.750000	107449.835938	99759.195313	95198.515625	96844.968750	293.041840	321.829498	726.418579	947.593079	764.920715	844.098206	723.966125	3.897229	0.001574	0.060767	
4.0000000000	93519.7890625	92851.093750	107917.296875	99935.445313	95592.085938	96450.210938	292.879456	322.791687	730.012756	946.169617	765.269287	844.496948	721.623108	3.383880	0.001487	0.058604	
4.3333333333	93460.0078125	92811.781250	107885.906250	100217.757813	95479.796875	95628.531250	293.009430	322.156677	730.652466	947.133362	762.422729	840.743835	723.429810	3.914687	0.001578	0.057477	
4.6666666667	93035.3671875	92393.007813	107528.109375	99795.320313	95126.679688	96793.218750	293.042847	321.679596	727.838684	946.292358	767.381165	841.342346	721.450073	3.887680	0.001574	0.059022	
5.0000000000	93454.2890625	92803.406250	107677.226563	99799.195313	95493.484375	96112.992188	292.905029	322.876068	730.997803	942.901489	767.743225	843.380493	724.558289	3.365005	0.001483	0.057792	
5.3333333333	93528.4921875	92875.617188	107827.539063	100110.789063	95501.726563	96336.195313	293.004608	322.312256	727.882202	941.469666	763.818359	840.880005	732.769348	3.988321	0.001560	0.056357	
5.6666666667	93029.5078125	92344.296875	107259.289063	99660.859375	95124.835938	96794.585938	293.049622	321.553253	725.779785	939.951965	765.178833	838.246033	728.425110	3.963030	0.001566	0.059214	
6.0000000000	93399.1171875	92734.257813	107711.250000	99661.960938	95425.585938	95686.218750	292.942047	322.921814	727.203491	936.398682	765.305298	840.695251	724.259644	3.314200	0.001488	0.057578	
6.3333333333	93588.5156250	92949.648438	107887.960938	100139.375000	95612.367188	97067.578125	293.018738	322.389557	727.688965	937.351501	760.902161	839.594543	722.744019	3.895439	0.001570	0.057634	
6.6666666667	93034.9843750	92405.250000	107249.664063	99593.703125	95099.007813	96724.882813	293.059357	321.324615	725.028503	941.979736	764.780701	842.306946	725.756226	3.775327	0.001568	0.058407	
7.0000000000	93357.5937500	92712.781250	107593.414063	99550.312500	95337.070313	95350.242188	292.974731	322.860291	725.985291	944.543152	764.299377	842.439758	723.860413	3.252055	0.001505	0.056451	
7.3333333333	93640.8515625	93001.984375	108083.257813	100438.539063	95857.554688	97429.828125	293.031708	322.390045	725.962830	944.625061	761.154236	839.774109	726.794739	3.886710	0.001697	0.062202	
7.6666666667	93028.2578125	92394.671875	109467.468750	101822.257813	95953.398438	97173.375000	293.086426	321.147583	725.311707	971.993408	775.382568	861.913452	736.875916	4.089633	0.002161	0.077764	
8.0000000000	93315.2109375	92674.703125	113061.031250	105200.046875	97343.921875	96360.171875	293.009583	323.109680	744.722900	1051.597046	822.496399	917.230713	760.224670	4.021668	0.002529	0.096915	
8.3333333333	93690.9765625	93028.265625	117999.031250	110242.890625	98615.984375	99378.593750	293.044220	323.430481	782.895142	1142.768921	861.760803	984.630859	797.705078	5.786124	0.002880	0.109041	
