# DASYLab - V 12.00.01
# Worksheet name: Olympus AlfonsoX
# Recording date     : 27/04/2017, 17:49:36
# Block length       : 4
# Delta              : 0.333333 sec.
# Number of channels : 16
# Measurement time[s]	P0 [Pa]	P2 [Pa]	P3t [Pa]	P4t [Pa]	P5t [Pa]	P6t [Pa]	T2t [K]	T3t [K]	T4t1 [K]	T4t2 [K]	T5t1 [K]	T5t2 [K]	T8t [K]	Empuje [N]	fuel [kg*Hz]	aire [kg*Hz]	
0.0000000000	93623.3125000	92575.976563	148211.281250	140439.687500	102447.015625	104479.085938	293.944305	358.636078	827.891541	753.865173	737.856628	763.680542	705.676025	31.562572	0.002785	0.173441	
0.3333333333	93269.2187500	92270.726563	148442.125000	140617.921875	102283.742188	104111.203125	293.850952	356.367340	826.407227	754.990906	739.411804	763.413086	708.851318	31.665152	0.002805	0.175036	
0.6666666667	92992.0703125	91934.773438	148040.328125	140342.656250	102011.531250	99230.453125	294.013885	358.433838	823.439209	755.107727	740.672180	761.409973	707.619568	31.685072	0.002795	0.174889	
1.0000000000	93645.3203125	92588.500000	148686.937500	140639.968750	102454.703125	104533.835938	294.019226	358.852020	822.344666	752.385437	739.648254	763.759888	709.901611	31.751020	0.002780	0.173205	
1.3333333333	93258.3593750	92237.875000	148101.031250	140365.890625	102063.531250	104060.984375	293.933624	356.638397	827.224854	751.402954	737.944946	761.893799	704.572021	31.864494	0.002788	0.173028	
1.6666666667	93001.4843750	91979.140625	147941.218750	140170.656250	101735.328125	99287.257813	294.067291	358.715759	829.124390	752.627625	738.735779	759.829651	702.403503	31.890978	0.002785	0.172136	
2.0000000000	93670.2656250	92651.656250	148527.437500	140096.125000	102369.265625	104462.023438	294.053741	359.004974	828.372803	748.799377	736.987427	760.450195	702.848328	31.854496	0.002772	0.172428	
2.3333333333	93230.4843750	92159.531250	147919.125000	139739.656250	101922.898438	103692.875000	293.969238	356.574066	831.668152	751.921509	737.576294	760.494873	702.745972	31.885010	0.002780	0.171937	
2.6666666667	93006.1015625	91945.242188	147336.937500	139847.312500	101851.437500	99202.343750	294.073425	358.674988	831.710449	753.556274	737.294800	758.615784	699.076660	31.811451	0.002778	0.173450	
3.0000000000	93685.7890625	92664.726563	148924.531250	140549.640625	102528.804688	104197.750000	294.041656	358.927673	835.399475	750.569031	735.385376	761.002502	699.972290	31.786308	0.002774	0.173995	
3.3333333333	93234.2343750	92205.820313	147824.015625	139655.375000	101832.234375	103681.117188	293.948853	356.486145	840.195618	752.824707	736.170471	760.646973	704.195740	31.728416	0.002787	0.171035	
3.6666666667	93012.4453125	91970.476563	147545.437500	139539.546875	101830.054688	99123.101563	294.051239	358.588226	834.802368	753.253052	735.636536	757.252136	701.865417	31.619793	0.002786	0.173343	
4.0000000000	93682.8046875	92641.257813	148728.453125	140293.859375	102345.750000	104335.265625	294.037292	358.828918	831.139771	751.119446	737.172485	762.716553	705.441711	31.598755	0.002785	0.171926	
4.3333333333	93242.4531250	92209.679688	148784.218750	140111.343750	102075.984375	103834.039063	293.959595	356.510651	828.650024	753.931641	737.958496	762.501648	706.074646	31.649710	0.002795	0.173272	
4.6666666667	93006.8203125	92016.992188	147862.593750	139889.531250	101811.265625	99431.789063	294.076691	358.652344	828.881348	752.953430	739.141357	762.089050	704.693726	31.590847	0.002791	0.172719	
5.0000000000	93678.0468750	92663.109375	148444.218750	140483.406250	102476.296875	104325.507813	294.071899	358.999084	834.665894	749.216797	738.077759	764.129944	706.689148	31.601366	0.002791	0.173187	
5.3333333333	93238.5546875	92237.093750	149048.125000	141212.968750	102390.421875	103890.156250	293.977539	356.632507	836.728333	753.590942	737.180908	763.505188	707.139404	31.709839	0.002870	0.176563	
5.6666666667	92997.0156250	91975.078125	153551.046875	145724.031250	103696.320313	99459.773438	294.080658	358.888306	851.946777	756.998474	744.256653	768.061035	711.879211	32.180439	0.003087	0.189844	
6.0000000000	93654.8828125	92564.648438	162706.171875	154728.421875	105194.789063	105495.570313	294.057373	360.094208	886.549683	772.800598	765.955200	778.883850	728.997986	33.678562	0.003235	0.195386	
6.3333333333	93236.6796875	92001.953125	167113.562500	158671.046875	105533.609375	106108.867188	293.948547	359.938873	906.924622	786.418762	771.793335	768.610352	729.331665	35.799175	0.003291	0.200961	
6.6666666667	92986.4453125	91685.851563	169416.468750	161359.781250	105917.617188	102612.562500	294.046509	364.639038	916.306946	793.482849	770.858337	754.022461	724.276855	38.088169	0.003289	0.206276	
7.0000000000	93622.1093750	92336.523438	170124.828125	162263.968750	106546.750000	107168.492188	294.023682	367.250275	920.526428	789.373962	763.719238	746.261292	715.799194	40.847542	0.003276	0.208014	
7.3333333333	93257.2500000	91908.601563	170832.968750	162372.953125	106157.843750	107075.398438	293.891357	366.691650	922.554749	790.816162	753.737488	738.601501	706.308960	43.510376	0.003280	0.208618	
7.6666666667	92987.1171875	91683.773438	170350.406250	162055.031250	105937.695313	102277.804688	294.010834	369.838654	922.005066	786.174438	748.704895	732.765015	698.959778	45.660980	0.003271	0.209421	
8.0000000000	93567.0781250	92288.382813	171123.671875	162361.750000	106480.156250	107511.937500	293.976715	370.887360	915.989197	778.317993	742.232483	731.583374	697.185669	46.893063	0.003265	0.210398	
8.3333333333	93314.9218750	91977.335938	169662.406250	162175.000000	106016.468750	106868.023438	293.824738	369.319611	916.453369	781.321655	739.210754	729.773987	695.141296	47.529285	0.003271	0.208868	
8.6666666667	92983.0312500	91726.195313	169372.593750	161456.046875	105914.789063	101919.343750	293.954376	371.425476	911.926331	782.612854	740.941711	727.769348	695.190796	47.659245	0.003266	0.210184	
